date,service,total_ridership,avg_ridership,stdev_ridership,is_outlier
2022-05-11,metro_north,156792,114888.27315357562,66500.20769635153,False
2022-05-12,metro_north,149204,114888.27315357562,66500.20769635153,False
2022-05-13,metro_north,140065,114888.27315357562,66500.20769635153,False
2022-05-14,metro_north,86652,114888.27315357562,66500.20769635153,False
2022-05-15,metro_north,69705,114888.27315357562,66500.20769635153,False
2022-05-16,metro_north,140702,114888.27315357562,66500.20769635153,False
2022-05-17,metro_north,162082,114888.27315357562,66500.20769635153,False
2022-05-18,metro_north,161135,114888.27315357562,66500.20769635153,False
2022-05-19,metro_north,149985,114888.27315357562,66500.20769635153,False
2022-05-20,metro_north,146403,114888.27315357562,66500.20769635153,False
2022-05-21,metro_north,92552,114888.27315357562,66500.20769635153,False
2022-05-22,metro_north,72063,114888.27315357562,66500.20769635153,False
2022-05-23,metro_north,151349,114888.27315357562,66500.20769635153,False
2022-05-24,metro_north,163943,114888.27315357562,66500.20769635153,False
2022-05-25,metro_north,158814,114888.27315357562,66500.20769635153,False
2022-05-26,metro_north,148011,114888.27315357562,66500.20769635153,False
2022-05-27,metro_north,135294,114888.27315357562,66500.20769635153,False
2022-05-28,metro_north,77192,114888.27315357562,66500.20769635153,False
2022-05-29,metro_north,76982,114888.27315357562,66500.20769635153,False
2022-05-30,metro_north,68206,114888.27315357562,66500.20769635153,False
2022-05-31,metro_north,163018,114888.27315357562,66500.20769635153,False
2022-06-01,metro_north,159050,114888.27315357562,66500.20769635153,False
2022-06-02,metro_north,151492,114888.27315357562,66500.20769635153,False
2022-06-03,metro_north,153744,114888.27315357562,66500.20769635153,False
2022-06-04,metro_north,92199,114888.27315357562,66500.20769635153,False
2022-06-05,metro_north,74005,114888.27315357562,66500.20769635153,False
2022-06-06,metro_north,148152,114888.27315357562,66500.20769635153,False
2022-06-07,metro_north,163756,114888.27315357562,66500.20769635153,False
2022-06-08,metro_north,162417,114888.27315357562,66500.20769635153,False
2022-06-09,metro_north,157460,114888.27315357562,66500.20769635153,False
2022-06-10,metro_north,159223,114888.27315357562,66500.20769635153,False
2022-06-11,metro_north,95108,114888.27315357562,66500.20769635153,False
2022-06-12,metro_north,74580,114888.27315357562,66500.20769635153,False
2022-06-13,metro_north,150375,114888.27315357562,66500.20769635153,False
2022-06-14,metro_north,174340,114888.27315357562,66500.20769635153,False
2022-06-15,metro_north,169462,114888.27315357562,66500.20769635153,False
2022-06-16,metro_north,162513,114888.27315357562,66500.20769635153,False
2022-06-17,metro_north,148590,114888.27315357562,66500.20769635153,False
2022-06-18,metro_north,94130,114888.27315357562,66500.20769635153,False
2022-06-19,metro_north,80654,114888.27315357562,66500.20769635153,False
2022-06-20,metro_north,138080,114888.27315357562,66500.20769635153,False
2022-06-21,metro_north,172400,114888.27315357562,66500.20769635153,False
2022-06-22,metro_north,164196,114888.27315357562,66500.20769635153,False
2022-06-23,metro_north,169144,114888.27315357562,66500.20769635153,False
2022-06-24,metro_north,161647,114888.27315357562,66500.20769635153,False
2022-06-25,metro_north,102466,114888.27315357562,66500.20769635153,False
2022-06-26,metro_north,99103,114888.27315357562,66500.20769635153,False
2022-06-27,metro_north,149284,114888.27315357562,66500.20769635153,False
2022-06-28,metro_north,174878,114888.27315357562,66500.20769635153,False
2022-06-29,metro_north,169146,114888.27315357562,66500.20769635153,False
2022-06-30,metro_north,158265,114888.27315357562,66500.20769635153,False
2022-07-01,metro_north,117791,114888.27315357562,66500.20769635153,False
2022-07-02,metro_north,75179,114888.27315357562,66500.20769635153,False
2022-07-03,metro_north,73949,114888.27315357562,66500.20769635153,False
2022-07-04,metro_north,72464,114888.27315357562,66500.20769635153,False
2022-07-05,metro_north,150170,114888.27315357562,66500.20769635153,False
2022-07-06,metro_north,153543,114888.27315357562,66500.20769635153,False
2022-07-07,metro_north,151105,114888.27315357562,66500.20769635153,False
2022-07-08,metro_north,134620,114888.27315357562,66500.20769635153,False
2022-07-09,metro_north,89757,114888.27315357562,66500.20769635153,False
2022-07-10,metro_north,71195,114888.27315357562,66500.20769635153,False
2022-07-11,metro_north,148113,114888.27315357562,66500.20769635153,False
2022-07-12,metro_north,164494,114888.27315357562,66500.20769635153,False
2022-07-13,metro_north,166187,114888.27315357562,66500.20769635153,False
2022-07-14,metro_north,159599,114888.27315357562,66500.20769635153,False
2022-07-15,metro_north,148858,114888.27315357562,66500.20769635153,False
2022-07-16,metro_north,98156,114888.27315357562,66500.20769635153,False
2022-07-17,metro_north,80166,114888.27315357562,66500.20769635153,False
2022-07-18,metro_north,132779,114888.27315357562,66500.20769635153,False
2022-07-19,metro_north,160294,114888.27315357562,66500.20769635153,False
2022-07-20,metro_north,156988,114888.27315357562,66500.20769635153,False
2022-07-21,metro_north,150414,114888.27315357562,66500.20769635153,False
2022-07-22,metro_north,138068,114888.27315357562,66500.20769635153,False
2022-07-23,metro_north,86245,114888.27315357562,66500.20769635153,False
2022-07-24,metro_north,68265,114888.27315357562,66500.20769635153,False
2022-07-25,metro_north,140432,114888.27315357562,66500.20769635153,False
2022-07-26,metro_north,162994,114888.27315357562,66500.20769635153,False
2022-07-27,metro_north,161241,114888.27315357562,66500.20769635153,False
2022-07-28,metro_north,156936,114888.27315357562,66500.20769635153,False
2022-07-29,metro_north,147568,114888.27315357562,66500.20769635153,False
2022-07-30,metro_north,96840,114888.27315357562,66500.20769635153,False
2022-07-31,metro_north,78953,114888.27315357562,66500.20769635153,False
2022-08-01,metro_north,138431,114888.27315357562,66500.20769635153,False
2022-08-02,metro_north,158236,114888.27315357562,66500.20769635153,False
2022-08-03,metro_north,158305,114888.27315357562,66500.20769635153,False
2022-08-04,metro_north,147770,114888.27315357562,66500.20769635153,False
2022-08-05,metro_north,129376,114888.27315357562,66500.20769635153,False
2022-08-06,metro_north,84495,114888.27315357562,66500.20769635153,False
2022-08-07,metro_north,66242,114888.27315357562,66500.20769635153,False
2022-08-08,metro_north,137457,114888.27315357562,66500.20769635153,False
2022-08-09,metro_north,151624,114888.27315357562,66500.20769635153,False
2022-08-10,metro_north,147931,114888.27315357562,66500.20769635153,False
2022-08-11,metro_north,146019,114888.27315357562,66500.20769635153,False
2022-08-12,metro_north,137578,114888.27315357562,66500.20769635153,False
2022-08-13,metro_north,89569,114888.27315357562,66500.20769635153,False
2022-08-14,metro_north,72900,114888.27315357562,66500.20769635153,False
2022-08-15,metro_north,144170,114888.27315357562,66500.20769635153,False
2022-08-16,metro_north,157888,114888.27315357562,66500.20769635153,False
2022-08-17,metro_north,155815,114888.27315357562,66500.20769635153,False
2022-08-18,metro_north,150643,114888.27315357562,66500.20769635153,False
2022-08-19,metro_north,141791,114888.27315357562,66500.20769635153,False
2022-08-20,metro_north,97718,114888.27315357562,66500.20769635153,False
2022-08-21,metro_north,81666,114888.27315357562,66500.20769635153,False
2022-08-22,metro_north,141482,114888.27315357562,66500.20769635153,False
2022-08-23,metro_north,155953,114888.27315357562,66500.20769635153,False
2022-08-24,metro_north,151169,114888.27315357562,66500.20769635153,False
2022-08-25,metro_north,142659,114888.27315357562,66500.20769635153,False
2022-08-26,metro_north,133306,114888.27315357562,66500.20769635153,False
2022-08-27,metro_north,90006,114888.27315357562,66500.20769635153,False
2022-08-28,metro_north,76296,114888.27315357562,66500.20769635153,False
2022-08-29,metro_north,140540,114888.27315357562,66500.20769635153,False
2022-08-30,metro_north,152025,114888.27315357562,66500.20769635153,False
2022-08-31,metro_north,149499,114888.27315357562,66500.20769635153,False
2022-09-01,metro_north,140082,114888.27315357562,66500.20769635153,False
2022-09-02,metro_north,138009,114888.27315357562,66500.20769635153,False
2022-09-03,metro_north,94997,114888.27315357562,66500.20769635153,False
2022-09-04,metro_north,77386,114888.27315357562,66500.20769635153,False
2022-09-05,metro_north,74585,114888.27315357562,66500.20769635153,False
2022-09-06,metro_north,164255,114888.27315357562,66500.20769635153,False
2022-09-07,metro_north,179628,114888.27315357562,66500.20769635153,False
2022-09-08,metro_north,178788,114888.27315357562,66500.20769635153,False
2022-09-09,metro_north,161197,114888.27315357562,66500.20769635153,False
2022-09-10,metro_north,98043,114888.27315357562,66500.20769635153,False
2022-09-11,metro_north,72789,114888.27315357562,66500.20769635153,False
2022-09-12,metro_north,163430,114888.27315357562,66500.20769635153,False
2022-09-13,metro_north,180183,114888.27315357562,66500.20769635153,False
2022-09-14,metro_north,181619,114888.27315357562,66500.20769635153,False
2022-09-15,metro_north,175672,114888.27315357562,66500.20769635153,False
2022-09-16,metro_north,155750,114888.27315357562,66500.20769635153,False
2022-09-17,metro_north,101734,114888.27315357562,66500.20769635153,False
2022-09-18,metro_north,79158,114888.27315357562,66500.20769635153,False
2022-09-19,metro_north,164392,114888.27315357562,66500.20769635153,False
2022-09-20,metro_north,188771,114888.27315357562,66500.20769635153,False
2022-09-21,metro_north,188361,114888.27315357562,66500.20769635153,False
2022-09-22,metro_north,174952,114888.27315357562,66500.20769635153,False
2022-09-23,metro_north,168866,114888.27315357562,66500.20769635153,False
2022-09-24,metro_north,115822,114888.27315357562,66500.20769635153,False
2022-09-25,metro_north,87366,114888.27315357562,66500.20769635153,False
2022-09-26,metro_north,153930,114888.27315357562,66500.20769635153,False
2022-09-27,metro_north,176941,114888.27315357562,66500.20769635153,False
2022-09-28,metro_north,179234,114888.27315357562,66500.20769635153,False
2022-09-29,metro_north,173138,114888.27315357562,66500.20769635153,False
2022-09-30,metro_north,164028,114888.27315357562,66500.20769635153,False
2022-10-01,metro_north,80394,114888.27315357562,66500.20769635153,False
2022-10-02,metro_north,68450,114888.27315357562,66500.20769635153,False
2022-10-03,metro_north,153913,114888.27315357562,66500.20769635153,False
2022-10-04,metro_north,166868,114888.27315357562,66500.20769635153,False
2022-10-05,metro_north,158117,114888.27315357562,66500.20769635153,False
2022-10-06,metro_north,182247,114888.27315357562,66500.20769635153,False
2022-10-07,metro_north,166955,114888.27315357562,66500.20769635153,False
2022-10-08,metro_north,110122,114888.27315357562,66500.20769635153,False
2022-10-09,metro_north,88783,114888.27315357562,66500.20769635153,False
2022-10-10,metro_north,152488,114888.27315357562,66500.20769635153,False
2022-10-11,metro_north,192887,114888.27315357562,66500.20769635153,False
2022-10-12,metro_north,185488,114888.27315357562,66500.20769635153,False
2022-10-13,metro_north,173174,114888.27315357562,66500.20769635153,False
2022-10-14,metro_north,170188,114888.27315357562,66500.20769635153,False
2022-10-15,metro_north,108230,114888.27315357562,66500.20769635153,False
2022-10-16,metro_north,85438,114888.27315357562,66500.20769635153,False
2022-10-17,metro_north,170716,114888.27315357562,66500.20769635153,False
2022-10-18,metro_north,191540,114888.27315357562,66500.20769635153,False
2022-10-19,metro_north,185202,114888.27315357562,66500.20769635153,False
2022-10-20,metro_north,180234,114888.27315357562,66500.20769635153,False
2022-10-21,metro_north,166539,114888.27315357562,66500.20769635153,False
2022-10-22,metro_north,122863,114888.27315357562,66500.20769635153,False
2022-10-23,metro_north,83665,114888.27315357562,66500.20769635153,False
2022-10-24,metro_north,161772,114888.27315357562,66500.20769635153,False
2022-10-25,metro_north,183507,114888.27315357562,66500.20769635153,False
2022-10-26,metro_north,181254,114888.27315357562,66500.20769635153,False
2022-10-27,metro_north,179032,114888.27315357562,66500.20769635153,False
2022-10-28,metro_north,159109,114888.27315357562,66500.20769635153,False
2022-10-29,metro_north,102975,114888.27315357562,66500.20769635153,False
2022-10-30,metro_north,80576,114888.27315357562,66500.20769635153,False
2022-10-31,metro_north,157055,114888.27315357562,66500.20769635153,False
2022-11-01,metro_north,178425,114888.27315357562,66500.20769635153,False
2022-11-02,metro_north,181158,114888.27315357562,66500.20769635153,False
2022-11-03,metro_north,178498,114888.27315357562,66500.20769635153,False
2022-11-04,metro_north,161378,114888.27315357562,66500.20769635153,False
2022-11-05,metro_north,110793,114888.27315357562,66500.20769635153,False
2022-11-06,metro_north,94517,114888.27315357562,66500.20769635153,False
2022-11-07,metro_north,168401,114888.27315357562,66500.20769635153,False
2022-11-08,metro_north,183142,114888.27315357562,66500.20769635153,False
2022-11-09,metro_north,180581,114888.27315357562,66500.20769635153,False
2022-11-10,metro_north,180584,114888.27315357562,66500.20769635153,False
2022-11-11,metro_north,154511,114888.27315357562,66500.20769635153,False
2022-11-12,metro_north,106101,114888.27315357562,66500.20769635153,False
2022-11-13,metro_north,76460,114888.27315357562,66500.20769635153,False
2022-11-14,metro_north,165573,114888.27315357562,66500.20769635153,False
2022-11-15,metro_north,182790,114888.27315357562,66500.20769635153,False
2022-11-16,metro_north,179233,114888.27315357562,66500.20769635153,False
2022-11-17,metro_north,178147,114888.27315357562,66500.20769635153,False
2022-11-18,metro_north,161777,114888.27315357562,66500.20769635153,False
2022-11-19,metro_north,101076,114888.27315357562,66500.20769635153,False
2022-11-20,metro_north,74870,114888.27315357562,66500.20769635153,False
2022-11-21,metro_north,166517,114888.27315357562,66500.20769635153,False
2022-11-22,metro_north,183771,114888.27315357562,66500.20769635153,False
2022-11-23,metro_north,184135,114888.27315357562,66500.20769635153,False
2022-11-24,metro_north,90057,114888.27315357562,66500.20769635153,False
2022-11-25,metro_north,148368,114888.27315357562,66500.20769635153,False
2022-11-26,metro_north,106685,114888.27315357562,66500.20769635153,False
2022-11-27,metro_north,76680,114888.27315357562,66500.20769635153,False
2022-11-28,metro_north,163694,114888.27315357562,66500.20769635153,False
2022-11-29,metro_north,181370,114888.27315357562,66500.20769635153,False
2022-11-30,metro_north,177367,114888.27315357562,66500.20769635153,False
2022-12-01,metro_north,166856,114888.27315357562,66500.20769635153,False
2022-12-02,metro_north,152746,114888.27315357562,66500.20769635153,False
2022-12-03,metro_north,89976,114888.27315357562,66500.20769635153,False
2022-12-04,metro_north,80173,114888.27315357562,66500.20769635153,False
2022-12-05,metro_north,164873,114888.27315357562,66500.20769635153,False
2022-12-06,metro_north,178862,114888.27315357562,66500.20769635153,False
2022-12-07,metro_north,178345,114888.27315357562,66500.20769635153,False
2022-12-08,metro_north,182314,114888.27315357562,66500.20769635153,False
2022-12-09,metro_north,165147,114888.27315357562,66500.20769635153,False
2022-12-10,metro_north,119858,114888.27315357562,66500.20769635153,False
2022-12-11,metro_north,74273,114888.27315357562,66500.20769635153,False
2022-12-12,metro_north,163516,114888.27315357562,66500.20769635153,False
2022-12-13,metro_north,183214,114888.27315357562,66500.20769635153,False
2022-12-14,metro_north,183484,114888.27315357562,66500.20769635153,False
2022-12-15,metro_north,173709,114888.27315357562,66500.20769635153,False
2022-12-16,metro_north,151244,114888.27315357562,66500.20769635153,False
2022-12-17,metro_north,123286,114888.27315357562,66500.20769635153,False
2022-12-18,metro_north,87425,114888.27315357562,66500.20769635153,False
2022-12-19,metro_north,159383,114888.27315357562,66500.20769635153,False
2022-12-20,metro_north,173346,114888.27315357562,66500.20769635153,False
2022-12-21,metro_north,168379,114888.27315357562,66500.20769635153,False
2022-12-22,metro_north,147366,114888.27315357562,66500.20769635153,False
2022-12-23,metro_north,138857,114888.27315357562,66500.20769635153,False
2022-12-24,metro_north,60373,114888.27315357562,66500.20769635153,False
2022-12-25,metro_north,47454,114888.27315357562,66500.20769635153,False
2022-12-26,metro_north,89137,114888.27315357562,66500.20769635153,False
2022-12-27,metro_north,156503,114888.27315357562,66500.20769635153,False
2022-12-28,metro_north,163499,114888.27315357562,66500.20769635153,False
2022-12-29,metro_north,167129,114888.27315357562,66500.20769635153,False
2022-12-30,metro_north,176215,114888.27315357562,66500.20769635153,False
2022-12-31,metro_north,81198,114888.27315357562,66500.20769635153,False
2023-01-01,metro_north,66309,114888.27315357562,66500.20769635153,False
2023-01-02,metro_north,72403,114888.27315357562,66500.20769635153,False
2023-01-03,metro_north,167136,114888.27315357562,66500.20769635153,False
2023-01-04,metro_north,170847,114888.27315357562,66500.20769635153,False
2023-01-05,metro_north,166642,114888.27315357562,66500.20769635153,False
2023-01-06,metro_north,142524,114888.27315357562,66500.20769635153,False
2023-01-07,metro_north,85244,114888.27315357562,66500.20769635153,False
2023-01-08,metro_north,64893,114888.27315357562,66500.20769635153,False
2023-01-09,metro_north,157335,114888.27315357562,66500.20769635153,False
2023-01-10,metro_north,179530,114888.27315357562,66500.20769635153,False
2023-01-11,metro_north,174349,114888.27315357562,66500.20769635153,False
2023-01-12,metro_north,168701,114888.27315357562,66500.20769635153,False
2023-01-13,metro_north,147885,114888.27315357562,66500.20769635153,False
2023-01-14,metro_north,83565,114888.27315357562,66500.20769635153,False
2023-01-15,metro_north,70493,114888.27315357562,66500.20769635153,False
2023-01-16,metro_north,75892,114888.27315357562,66500.20769635153,False
2023-01-17,metro_north,183674,114888.27315357562,66500.20769635153,False
2023-01-18,metro_north,182209,114888.27315357562,66500.20769635153,False
2023-01-19,metro_north,170122,114888.27315357562,66500.20769635153,False
2023-01-20,metro_north,150003,114888.27315357562,66500.20769635153,False
2023-01-21,metro_north,84763,114888.27315357562,66500.20769635153,False
2023-01-22,metro_north,61728,114888.27315357562,66500.20769635153,False
2023-01-23,metro_north,155439,114888.27315357562,66500.20769635153,False
2023-01-24,metro_north,182127,114888.27315357562,66500.20769635153,False
2023-01-25,metro_north,171748,114888.27315357562,66500.20769635153,False
2023-01-26,metro_north,173696,114888.27315357562,66500.20769635153,False
2023-01-27,metro_north,149763,114888.27315357562,66500.20769635153,False
2023-01-28,metro_north,89845,114888.27315357562,66500.20769635153,False
2023-01-29,metro_north,65422,114888.27315357562,66500.20769635153,False
2023-01-30,metro_north,159176,114888.27315357562,66500.20769635153,False
2023-01-31,metro_north,183484,114888.27315357562,66500.20769635153,False
2023-02-01,metro_north,169846,114888.27315357562,66500.20769635153,False
2023-02-02,metro_north,169864,114888.27315357562,66500.20769635153,False
2023-02-03,metro_north,135908,114888.27315357562,66500.20769635153,False
2023-02-04,metro_north,64032,114888.27315357562,66500.20769635153,False
2023-02-05,metro_north,62639,114888.27315357562,66500.20769635153,False
2023-02-06,metro_north,157813,114888.27315357562,66500.20769635153,False
2023-02-07,metro_north,183389,114888.27315357562,66500.20769635153,False
2023-02-08,metro_north,180852,114888.27315357562,66500.20769635153,False
2023-02-09,metro_north,172507,114888.27315357562,66500.20769635153,False
2023-02-10,metro_north,154760,114888.27315357562,66500.20769635153,False
2023-02-11,metro_north,88281,114888.27315357562,66500.20769635153,False
2023-02-12,metro_north,63383,114888.27315357562,66500.20769635153,False
2023-02-13,metro_north,159741,114888.27315357562,66500.20769635153,False
2023-02-14,metro_north,179811,114888.27315357562,66500.20769635153,False
2023-02-15,metro_north,181992,114888.27315357562,66500.20769635153,False
2023-02-16,metro_north,172189,114888.27315357562,66500.20769635153,False
2023-02-17,metro_north,150151,114888.27315357562,66500.20769635153,False
2023-02-18,metro_north,93213,114888.27315357562,66500.20769635153,False
2023-02-19,metro_north,75064,114888.27315357562,66500.20769635153,False
2023-02-20,metro_north,79984,114888.27315357562,66500.20769635153,False
2023-02-21,metro_north,174283,114888.27315357562,66500.20769635153,False
2023-02-22,metro_north,171187,114888.27315357562,66500.20769635153,False
2023-02-23,metro_north,167193,114888.27315357562,66500.20769635153,False
2023-02-24,metro_north,153058,114888.27315357562,66500.20769635153,False
2023-02-25,metro_north,81742,114888.27315357562,66500.20769635153,False
2023-02-26,metro_north,67702,114888.27315357562,66500.20769635153,False
2023-02-27,metro_north,160346,114888.27315357562,66500.20769635153,False
2023-02-28,metro_north,139326,114888.27315357562,66500.20769635153,False
2023-03-01,metro_north,176661,114888.27315357562,66500.20769635153,False
2023-03-02,metro_north,176678,114888.27315357562,66500.20769635153,False
2023-03-03,metro_north,150603,114888.27315357562,66500.20769635153,False
2023-03-04,metro_north,84352,114888.27315357562,66500.20769635153,False
2023-03-05,metro_north,72918,114888.27315357562,66500.20769635153,False
2023-03-06,metro_north,163314,114888.27315357562,66500.20769635153,False
2023-03-07,metro_north,186615,114888.27315357562,66500.20769635153,False
2023-03-08,metro_north,186940,114888.27315357562,66500.20769635153,False
2023-03-09,metro_north,186197,114888.27315357562,66500.20769635153,False
2023-03-10,metro_north,160550,114888.27315357562,66500.20769635153,False
2023-03-11,metro_north,88667,114888.27315357562,66500.20769635153,False
2023-03-12,metro_north,70403,114888.27315357562,66500.20769635153,False
2023-03-13,metro_north,157310,114888.27315357562,66500.20769635153,False
2023-03-14,metro_north,159031,114888.27315357562,66500.20769635153,False
2023-03-15,metro_north,187128,114888.27315357562,66500.20769635153,False
2023-03-16,metro_north,187573,114888.27315357562,66500.20769635153,False
2023-03-17,metro_north,171443,114888.27315357562,66500.20769635153,False
2023-03-18,metro_north,101788,114888.27315357562,66500.20769635153,False
2023-03-19,metro_north,72936,114888.27315357562,66500.20769635153,False
2023-03-20,metro_north,167256,114888.27315357562,66500.20769635153,False
2023-03-21,metro_north,189925,114888.27315357562,66500.20769635153,False
2023-03-22,metro_north,184321,114888.27315357562,66500.20769635153,False
2023-03-23,metro_north,177877,114888.27315357562,66500.20769635153,False
2023-03-24,metro_north,159574,114888.27315357562,66500.20769635153,False
2023-03-25,metro_north,82702,114888.27315357562,66500.20769635153,False
2023-03-26,metro_north,81819,114888.27315357562,66500.20769635153,False
2023-03-27,metro_north,166543,114888.27315357562,66500.20769635153,False
2023-03-28,metro_north,189294,114888.27315357562,66500.20769635153,False
2023-03-29,metro_north,187520,114888.27315357562,66500.20769635153,False
2023-03-30,metro_north,187344,114888.27315357562,66500.20769635153,False
2023-03-31,metro_north,158879,114888.27315357562,66500.20769635153,False
2023-04-01,metro_north,88096,114888.27315357562,66500.20769635153,False
2023-04-02,metro_north,79027,114888.27315357562,66500.20769635153,False
2023-04-03,metro_north,162370,114888.27315357562,66500.20769635153,False
2023-04-04,metro_north,188769,114888.27315357562,66500.20769635153,False
2023-04-05,metro_north,185283,114888.27315357562,66500.20769635153,False
2023-04-06,metro_north,169192,114888.27315357562,66500.20769635153,False
2023-04-07,metro_north,159262,114888.27315357562,66500.20769635153,False
2023-04-08,metro_north,99273,114888.27315357562,66500.20769635153,False
2023-04-09,metro_north,85620,114888.27315357562,66500.20769635153,False
2023-04-10,metro_north,170713,114888.27315357562,66500.20769635153,False
2023-04-11,metro_north,193831,114888.27315357562,66500.20769635153,False
2023-04-12,metro_north,191574,114888.27315357562,66500.20769635153,False
2023-04-13,metro_north,183658,114888.27315357562,66500.20769635153,False
2023-04-14,metro_north,173790,114888.27315357562,66500.20769635153,False
2023-04-15,metro_north,103902,114888.27315357562,66500.20769635153,False
2023-04-16,metro_north,85026,114888.27315357562,66500.20769635153,False
2023-04-17,metro_north,167759,114888.27315357562,66500.20769635153,False
2023-04-18,metro_north,194548,114888.27315357562,66500.20769635153,False
2023-04-19,metro_north,195085,114888.27315357562,66500.20769635153,False
2023-04-20,metro_north,189699,114888.27315357562,66500.20769635153,False
2023-04-21,metro_north,174727,114888.27315357562,66500.20769635153,False
2023-04-22,metro_north,106032,114888.27315357562,66500.20769635153,False
2023-04-23,metro_north,79003,114888.27315357562,66500.20769635153,False
2023-04-24,metro_north,173997,114888.27315357562,66500.20769635153,False
2023-04-25,metro_north,192115,114888.27315357562,66500.20769635153,False
2023-04-26,metro_north,191885,114888.27315357562,66500.20769635153,False
2023-04-27,metro_north,184365,114888.27315357562,66500.20769635153,False
2023-04-28,metro_north,160861,114888.27315357562,66500.20769635153,False
2023-04-29,metro_north,77009,114888.27315357562,66500.20769635153,False
2023-04-30,metro_north,65334,114888.27315357562,66500.20769635153,False
2023-05-01,metro_north,167178,114888.27315357562,66500.20769635153,False
2023-05-02,metro_north,197217,114888.27315357562,66500.20769635153,False
2023-05-03,metro_north,195363,114888.27315357562,66500.20769635153,False
2023-05-04,metro_north,189538,114888.27315357562,66500.20769635153,False
2023-05-05,metro_north,170610,114888.27315357562,66500.20769635153,False
2023-05-06,metro_north,103318,114888.27315357562,66500.20769635153,False
2023-05-07,metro_north,83007,114888.27315357562,66500.20769635153,False
2023-05-08,metro_north,180789,114888.27315357562,66500.20769635153,False
2023-05-09,metro_north,205069,114888.27315357562,66500.20769635153,False
2023-05-10,metro_north,203414,114888.27315357562,66500.20769635153,False
2023-05-11,metro_north,201006,114888.27315357562,66500.20769635153,False
2023-05-12,metro_north,185027,114888.27315357562,66500.20769635153,False
2023-05-13,metro_north,109940,114888.27315357562,66500.20769635153,False
2023-05-14,metro_north,101088,114888.27315357562,66500.20769635153,False
2023-05-15,metro_north,184909,114888.27315357562,66500.20769635153,False
2023-05-16,metro_north,207484,114888.27315357562,66500.20769635153,False
2023-05-17,metro_north,206630,114888.27315357562,66500.20769635153,False
2023-05-18,metro_north,198433,114888.27315357562,66500.20769635153,False
2023-05-19,metro_north,181114,114888.27315357562,66500.20769635153,False
2023-05-20,metro_north,95625,114888.27315357562,66500.20769635153,False
2023-05-21,metro_north,91335,114888.27315357562,66500.20769635153,False
2023-05-22,metro_north,186008,114888.27315357562,66500.20769635153,False
2023-05-23,metro_north,214621,114888.27315357562,66500.20769635153,False
2023-05-24,metro_north,208487,114888.27315357562,66500.20769635153,False
2023-05-25,metro_north,201855,114888.27315357562,66500.20769635153,False
2023-05-26,metro_north,187188,114888.27315357562,66500.20769635153,False
2023-05-27,metro_north,120011,114888.27315357562,66500.20769635153,False
2023-05-28,metro_north,102009,114888.27315357562,66500.20769635153,False
2023-05-29,metro_north,86149,114888.27315357562,66500.20769635153,False
2023-05-30,metro_north,205661,114888.27315357562,66500.20769635153,False
2023-05-31,metro_north,211998,114888.27315357562,66500.20769635153,False
2023-06-01,metro_north,191410,114888.27315357562,66500.20769635153,False
2023-06-02,metro_north,170399,114888.27315357562,66500.20769635153,False
2023-06-03,metro_north,102668,114888.27315357562,66500.20769635153,False
2023-06-04,metro_north,88859,114888.27315357562,66500.20769635153,False
2023-06-05,metro_north,183510,114888.27315357562,66500.20769635153,False
2023-06-06,metro_north,213292,114888.27315357562,66500.20769635153,False
2023-06-07,metro_north,202951,114888.27315357562,66500.20769635153,False
2023-06-08,metro_north,176985,114888.27315357562,66500.20769635153,False
2023-06-09,metro_north,185677,114888.27315357562,66500.20769635153,False
2023-06-10,metro_north,117616,114888.27315357562,66500.20769635153,False
2023-06-11,metro_north,98115,114888.27315357562,66500.20769635153,False
2023-06-12,metro_north,185343,114888.27315357562,66500.20769635153,False
2023-06-13,metro_north,212364,114888.27315357562,66500.20769635153,False
2023-06-14,metro_north,207746,114888.27315357562,66500.20769635153,False
2023-06-15,metro_north,206188,114888.27315357562,66500.20769635153,False
2023-06-16,metro_north,177916,114888.27315357562,66500.20769635153,False
2023-06-17,metro_north,111460,114888.27315357562,66500.20769635153,False
2023-06-18,metro_north,95597,114888.27315357562,66500.20769635153,False
2023-06-19,metro_north,168591,114888.27315357562,66500.20769635153,False
2023-06-20,metro_north,224371,114888.27315357562,66500.20769635153,False
2023-06-21,metro_north,221141,114888.27315357562,66500.20769635153,False
2023-06-22,metro_north,208969,114888.27315357562,66500.20769635153,False
2023-06-23,metro_north,188373,114888.27315357562,66500.20769635153,False
2023-06-24,metro_north,109217,114888.27315357562,66500.20769635153,False
2023-06-25,metro_north,113238,114888.27315357562,66500.20769635153,False
2023-06-26,metro_north,185070,114888.27315357562,66500.20769635153,False
2023-06-27,metro_north,209234,114888.27315357562,66500.20769635153,False
2023-06-28,metro_north,207293,114888.27315357562,66500.20769635153,False
2023-06-29,metro_north,200724,114888.27315357562,66500.20769635153,False
2023-06-30,metro_north,178064,114888.27315357562,66500.20769635153,False
2023-07-01,metro_north,99597,114888.27315357562,66500.20769635153,False
2023-07-02,metro_north,74415,114888.27315357562,66500.20769635153,False
2023-07-03,metro_north,128417,114888.27315357562,66500.20769635153,False
2023-07-04,metro_north,84010,114888.27315357562,66500.20769635153,False
2023-07-05,metro_north,189434,114888.27315357562,66500.20769635153,False
2023-07-06,metro_north,186822,114888.27315357562,66500.20769635153,False
2023-07-07,metro_north,171597,114888.27315357562,66500.20769635153,False
